6 , 29 , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , 
6 , 30 , 
6 , 31 , 
6 , 32 , 
6 , 33 , 
6 , 34 , 
6 , 35 , 
6 , 36 , 
7 , 1 , 
7 , 2 , 
7 , 3 , 
7 , 4 , 
7 , 5 , 
7 , 6 , 
7 , 7 , 
7 , 8 , 
7 , 9 , 
7 , 10 , 
7 , 11 , 
7 , 12 , 
7 , 13 , 
7 , 14 , 
7 , 15 , 
7 , 16 , 
7 , 19 , 
7 , 20 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
7 , 21 , 
7 , 22 , 
7 , 23 , 
7 , 24 , 
7 , 25 , 
7 , 26 , 
7 , 27 , 
